,SYMBOL,Sector,NSE CODE
532,HCC:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:HCC,"
533,RAMKY:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:RAMKY,"
534,VINDHYATEL:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:VINDHYATEL,"
535,ASHOKA:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:ASHOKA,"
536,PATELENG:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:PATELENG,"
537,JKIL:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:JKIL,"
538,RIIL:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:RIIL,"
539,SEPC:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:SEPC,"
540,LIKHITHA:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:LIKHITHA,"
541,VASCONEQ:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:VASCONEQ,"
542,GEPIL:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:GEPIL,"
543,INDIANHUME:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:INDIANHUME,"
544,OMINFRAL:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:OMINFRAL,"
545,GPTINFRA:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:GPTINFRA,"
546,SIMPLEXINF:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:SIMPLEXINF,"
547,SPMLINFRA:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:SPMLINFRA,"
548,AFCONS:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:AFCONS,"
549,INTERARCH:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:INTERARCH,"
550,CEIGALL:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:CEIGALL,"
551,SRM:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:SRM,"
552,EMSLIMITED:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:EMSLIMITED,"
553,VPRPL:NS,Engineering - ConstructionInfrastructureMid Cap,"NSE:VPRPL,"
554,SECL:NS,Engineering - ConstructionInfrastructureSmall Cap,"NSE:SECL,"
555,RILINFRA:NS,Engineering - ConstructionInfrastructureSmall Cap,"NSE:RILINFRA,"
556,BGRENERGY:NS,Engineering - ConstructionInfrastructureSmall Cap,"NSE:BGRENERGY,"
557,GENCON:NS,Engineering - ConstructionInfrastructureSmall Cap,"NSE:GENCON,"
558,REPL:NS,Engineering - ConstructionInfrastructureSmall Cap,"NSE:REPL,"
559,BRNL:NS,Engineering - ConstructionInfrastructureSmall Cap,"NSE:BRNL,"
560,MEP:NS,Engineering - ConstructionInfrastructureSmall Cap,"NSE:MEP,"
561,MBLINFRA:NS,Engineering - ConstructionInfrastructureSmall Cap,"NSE:MBLINFRA,"
562,SADBHAV:NS,Engineering - ConstructionInfrastructureSmall Cap,"NSE:SADBHAV,"
563,USK:NS,Engineering - ConstructionInfrastructureSmall Cap,"NSE:USK,"
564,USK:NS,Engineering - ConstructionInfrastructureSmall Cap,"NSE:USK,"
565,BEL:NS,Engineering - Industrial EquipmentsEngineering - Industrial EquipmentsCAPITAL GOODSLarge Cap,"NSE:BEL,"
566,BHEL:NS,Engineering - Industrial EquipmentsEngineering - Industrial EquipmentsCAPITAL GOODSMid Cap,"NSE:BHEL,"
567,THERMAX:NS,Engineering - Industrial EquipmentsEngineering - Industrial EquipmentsCAPITAL GOODSMid Cap,"NSE:THERMAX,"
568,TRITURBINE:NS,Engineering - Industrial EquipmentsEngineering - Industrial EquipmentsCAPITAL GOODSMid Cap,"NSE:TRITURBINE,"
569,KSB:NS,Engineering - Industrial EquipmentsEngineering - Industrial EquipmentsCAPITAL GOODSMid Cap,"NSE:KSB,"
570,CRAFTSMAN:NS,Engineering - Industrial EquipmentsEngineering - Industrial EquipmentsCAPITAL GOODSMid Cap,"NSE:CRAFTSMAN,"
571,PRAJIND:NS,Engineering - Industrial EquipmentsEngineering - Industrial EquipmentsCAPITAL GOODSMid Cap,"NSE:PRAJIND,"
572,ELECON:NS,Engineering - Industrial EquipmentsEngineering - Industrial EquipmentsCAPITAL GOODSMid Cap,"NSE:ELECON,"
573,BEML:NS,Engineering - Industrial EquipmentsEngineering - Industrial EquipmentsCAPITAL GOODSMid Cap,"NSE:BEML,"
574,IONEXCHANG:NS,Engineering - Industrial EquipmentsEngineering - Industrial EquipmentsCAPITAL GOODSMid Cap,"NSE:IONEXCHANG,"
575,KIRLOSENG:NS,Engineering - Industrial EquipmentsEngineering - Industrial EquipmentsCAPITAL GOODSMid Cap,"NSE:KIRLOSENG,"
576,ACE:NS,Engineering - Industrial EquipmentsEngineering - Industrial EquipmentsCAPITAL GOODSMid Cap,"NSE:ACE,"
577,TEGA:NS,Engineering - Industrial EquipmentsEngineering - Industrial EquipmentsCAPITAL GOODSMid Cap,"NSE:TEGA,"
578,KIRLOSBROS:NS,Engineering - Industrial EquipmentsEngineering - Industrial EquipmentsCAPITAL GOODSMid Cap,"NSE:KIRLOSBROS,"
579,NESCO:NS,Engineering - Industrial EquipmentsEngineering - Industrial EquipmentsCAPITAL GOODSMid Cap,"NSE:NESCO,"
580,SHRIPISTON:NS,Engineering - Industrial EquipmentsEngineering - Industrial EquipmentsCAPITAL GOODSMid Cap,"NSE:SHRIPISTON,"
